16,183,252
16,166,252
16,149,252
16,129,250
16,111,247
16,96,246
16,78,246
16,62,241
16,47,241
16,31,238
25,675,231
25,668,232
25,665,233
25,654,235
25,643,238
25,638,239
25,626,243
25,615,246
25,599,246
25,594,246
25,580,250
25,582,238
25,560,252
25,551,253
25,539,259
25,526,261
25,543,268
25,523,281
25,515,287
25,505,294
25,499,301
25,489,309
25,479,319
25,473,329
25,470,341
25,462,351
25,460,360
25,459,365
25,455,371
25,450,376
25,443,377
30,16,118
30,23,109
30,46,133
30,33,130
30,25,131
30,20,137
31,60,112
31,56,108
31,53,106
31,62,83
31,79,81
31,94,77
31,109,74
31,123,70
31,138,67
31,148,59
31,161,53
31,174,47
31,186,37
31,195,32
31,203,28
31,212,22
31,221,15
37,185,291
37,206,293
37,226,294
37,246,297
28,504,271
28,487,273
28,459,270
28,447,271
28,432,267
28,410,262
28,406,265
28,389,265
28,374,260
28,360,260
28,339,257
28,333,258
28,320,255
28,306,254
28,280,250
28,277,251
28,254,247
28,250,250
28,226,246
28,224,248
28,211,249
28,198,248
28,174,245
28,170,245
28,159,245
28,143,243
28,118,242
28,104,244
28,91,244
28,77,243
28,66,243
28,53,245
28,39,244
28,30,242
28,12,237
28,18,246
27,679,230
27,673,228
27,663,230
27,646,231
27,637,230
27,624,235
27,613,241
27,605,245
27,594,250
27,586,262
27,576,266
27,570,274
27,561,285
27,550,295
27,541,301
27,529,309
27,521,316
27,505,321
27,491,324
27,479,326
27,464,327
27,451,323
27,435,320
27,413,313
27,409,309
27,394,303
27,381,298
27,366,293
27,352,288
27,338,284
27,322,279
27,311,272
27,286,262
27,287,282
27,287,280
47,657,155
47,638,157
44,242,256
44,237,257
44,222,256
44,208,254
44,194,256
44,178,256
54,473,7
59,390,8
60,375,6
45,327,301
45,345,300
45,364,301
45,383,302
45,404,300
45,421,298
45,440,298
45,461,298
45,480,300
45,497,299
45,519,300
45,535,298
45,553,299
45,570,299
45,590,301
45,606,299
45,625,298
45,644,298
45,657,294
45,673,294
45,685,292
61,349,9
57,18,288
40,687,138
40,679,137
40,675,139
40,664,137
40,649,138
40,630,113
40,623,136
40,608,136
40,596,136
40,582,133
40,566,130
40,554,129
40,540,129
40,525,127
40,511,125
40,498,126
40,484,124
40,467,120
40,456,122
40,441,121
40,423,116
40,416,117
40,400,116
40,388,112
40,373,113
40,360,135
63,664,136
63,649,137
63,615,138
63,584,138
63,546,138
63,512,138
38,8,103
38,15,105
38,29,108
38,43,113
38,52,117
38,67,123
38,79,126
38,93,131
38,105,134
38,115,138
38,129,144
38,130,144
38,151,148
38,170,154
38,182,159
38,188,161
38,213,160
38,226,161
38,233,161
38,251,163
38,271,167
38,285,167
38,301,168
38,317,170
38,330,171
38,345,171
38,373,173
38,389,176
38,405,178
38,419,182
38,432,183
38,446,162
71,472,161
73,476,188
73,491,189
72,409,144
72,373,147
72,332,150
72,295,153
72,258,155
68,344,108
68,332,108
68,316,108
68,303,108
68,287,107
68,272,108
68,256,103
68,242,102
68,231,101
68,214,96
68,201,98
68,187,97
74,533,205
74,532,206
74,535,208
75,204,122
75,174,122
77,163,368
80,463,245
87,666,8
86,680,213
86,685,217
78,91,154
78,46,155
78,34,156
65,688,221
65,681,219
65,677,219
65,661,217
65,646,219
65,636,220
65,619,218
65,605,220
65,592,220
65,578,220
65,561,197
65,573,200
65,583,198
65,600,202
65,615,207
65,627,209
65,643,210
65,655,212
65,656,187
88,650,13
88,639,14
79,133,92
79,119,91
79,106,88
79,92,88
79,78,87
79,67,87
79,51,85
79,38,84
79,30,82
79,24,81
79,18,87
90,198,12
81,494,269
81,519,267
81,549,266
81,581,265
81,611,264
81,642,264
81,666,262
81,679,260
32,12,276
32,22,272
32,23,272
32,25,291
32,23,288
32,24,293
32,40,301
32,35,293
32,45,298
32,44,301
32,53,303
32,63,309
32,63,308
32,69,306
32,76,311
32,86,315
32,90,316
32,110,325
32,103,319
32,105,316
32,114,317
32,122,321
32,129,324
32,139,325
32,147,324
32,148,318
32,159,323
32,166,322
32,176,324
32,182,325
32,182,320
32,188,318
32,189,316
32,198,317
32,205,319
32,202,316
32,209,322
32,207,320
32,206,321
32,201,322
32,197,323
32,207,324
32,195,331
32,187,328
32,175,328
32,172,331
32,167,333
32,165,332
32,166,343
32,150,344
32,144,348
32,143,348
32,131,349
32,138,355
32,127,354
32,122,362
32,106,359
32,99,361
32,95,368
32,99,371
32,79,370
32,78,374
32,62,368
32,50,369
32,54,374
32,52,376
32,51,375
32,45,379
32,28,380
32,21,378
89,620,18
89,617,21
89,607,17
89,602,20
84,611,164
84,566,165
84,515,162
84,465,160
84,416,156
84,359,155
84,304,149
84,249,145
84,196,141
84,137,138
84,83,138
84,41,138
76,503,217
76,487,217
76,455,218
76,440,214
76,426,219
76,409,217
76,393,214
76,378,218
76,362,217
76,345,215
76,328,219
76,314,220
76,298,219
76,281,219
76,264,220
76,249,219
76,233,220
76,218,219
76,202,220
76,187,220
76,170,222
76,154,220
76,140,219
76,124,220
76,109,219
76,91,219
76,76,219
76,60,219
76,47,221
76,38,225
76,24,223
76,19,226
94,58,74
91,183,14
91,176,17
91,166,18
91,153,21
91,148,30
91,134,27
91,126,31
91,119,38
91,108,39
91,96,38
91,87,40
91,77,44
91,68,46
91,56,55
91,45,56
91,34,60
91,51,74
70,690,157
70,680,152
70,671,143
70,659,145
70,641,138
70,629,136
70,617,137
70,603,133
70,590,132
70,573,129
70,559,125
70,543,124
70,528,120
70,516,119
70,501,120
70,484,114
70,474,114
70,456,112
70,442,108
70,430,106
70,415,102
70,401,100
70,388,98
70,372,96
70,361,96
70,346,93
70,333,90
70,320,89
70,303,86
70,291,83
70,278,84
70,262,83
70,250,84
70,237,83
70,226,84
70,214,85
70,202,85
70,190,85
70,177,84
70,165,85
70,152,86
70,138,88
70,125,89
70,113,90
70,98,91
70,62,93
70,38,89
70,31,93
70,24,92
70,21,98
102,559,8
101,460,382
101,461,377
101,466,372
101,458,360
101,466,355
101,470,345
101,460,328
101,469,317
101,467,306
111,565,195
111,595,200
111,623,206
111,652,211
111,666,220
111,686,225
99,24,284
99,47,284
99,60,285
99,89,285
99,121,285
99,155,285
99,184,284
99,217,281
99,249,274
99,278,268
99,309,261
99,340,252
99,363,241
99,396,229
99,426,218
99,454,223
99,479,212
99,509,212
99,529,205
99,538,207
99,520,195
93,689,115
93,678,109
93,672,108
93,660,108
93,642,102
93,631,107
93,614,106
93,600,107
93,591,108
93,576,108
93,559,108
93,549,110
93,536,111
93,523,111
93,507,111
93,494,113
93,481,111
93,456,104
93,450,107
93,434,106
93,418,105
93,398,101
93,378,99
93,373,101
93,359,104
93,333,101
93,325,103
93,304,103
93,288,105
93,276,108
93,259,108
93,244,109
93,230,111
93,213,109
93,198,111
93,181,111
93,170,112
93,153,113
93,136,112
93,126,113
93,105,114
93,95,115
93,80,118
93,66,117
93,52,120
93,32,126
93,27,124
93,17,125
108,570,45
108,575,54
108,575,59
108,574,70
108,576,68
108,582,76
108,582,81
108,573,96
108,570,95
108,561,101
108,559,110
108,550,111
108,544,115
108,534,119
108,526,118
108,520,123
108,511,125
108,500,128
108,466,143
108,451,150
108,445,152
115,194,11
113,412,157
98,677,158
98,664,157
98,656,156
98,641,158
98,626,156
98,616,158
98,603,157
98,590,156
98,581,157
98,565,156
98,552,154
98,540,152
98,525,152
98,513,152
98,499,149
98,485,149
98,473,149
98,458,152
98,442,149
98,432,151
98,417,149
98,401,150
98,391,151
98,374,150
98,363,148
98,350,154
98,334,153
98,323,152
98,318,157
98,293,154
98,283,151
98,265,152
98,251,153
98,241,150
98,224,152
98,210,149
98,200,147
98,184,145
98,170,149
98,161,145
98,143,146
98,130,145
98,120,145
98,103,143
98,94,147
98,81,146
98,65,143
98,56,145
98,44,144
98,30,144
98,24,146
98,16,144
110,498,219
110,501,210
110,508,204
110,509,203
110,530,194
110,537,181
110,540,184
110,544,177
110,551,171
110,554,163
110,560,154
110,563,146
110,572,139
110,573,130
110,578,119
110,582,113
110,589,107
110,593,97
110,601,85
110,603,82
110,610,70
110,614,69
110,618,59
110,621,55
110,629,43
110,631,41
110,638,30
110,638,28
124,633,13
123,30,383
112,30,258
112,47,258
112,78,258
112,114,257
112,150,257
112,187,257
112,225,258
112,268,258
112,303,261
112,340,260
112,378,259
112,412,259
112,449,258
126,18,384
116,185,16
116,183,27
116,179,32
116,169,38
116,159,45
116,149,50
116,134,56
116,127,61
116,112,67
116,102,70
116,89,75
116,84,83
116,68,83
116,59,89
116,46,93
116,32,100
116,30,105
116,23,109
116,11,120
120,363,179
120,350,188
120,345,189
120,334,195
120,328,196
120,320,203
120,316,206
120,307,209
120,301,218
120,294,224
120,288,227
120,286,246
120,282,257
120,278,258
120,276,271
120,273,278
107,562,15
107,551,17
107,545,40
107,533,53
107,530,62
107,530,69
107,523,71
107,515,77
107,514,82
107,509,83
107,504,86
107,496,89
107,489,91
107,485,95
107,476,97
107,488,109
107,463,104
107,471,119
107,449,109
107,456,119
107,434,112
107,440,127
107,419,115
107,424,132
107,403,120
107,409,139
107,386,127
107,391,140
107,381,141
107,373,150
107,363,151
107,355,150
107,339,142
107,342,157
107,325,144
107,315,146
107,304,147
107,296,146
107,287,150
107,279,151
107,270,153
107,262,155
107,258,155
107,248,160
107,242,159
107,232,159
107,226,159
107,220,161
107,214,160
107,209,160
107,204,164
107,199,164
107,193,167
107,190,171
128,176,164
128,177,169
128,172,194
128,180,206
128,187,212
128,191,219
128,194,228
128,200,236
125,626,20
125,632,25
125,627,37
125,618,48
125,613,68
125,610,78
125,606,89
125,603,92
125,598,109
125,592,123
125,588,129
125,579,142
125,578,152
125,574,159
125,574,162
125,565,186
125,561,195
125,552,212
125,552,220
125,545,226
125,533,250
125,527,263
125,523,281
125,516,289
125,506,306
125,503,319
125,497,338
125,490,352
125,488,362
125,484,368
117,408,378
117,403,372
117,398,363
117,396,355
117,396,350
117,394,340
117,391,329
117,387,315
117,389,309
117,386,293
117,384,286
117,378,272
117,379,265
117,373,251
117,369,248
117,362,234
117,355,225
117,349,215
117,343,207
117,333,202
117,327,194
117,319,187
117,311,178
117,304,172
117,297,162
117,290,157
117,284,150
117,278,142
117,271,136
117,266,130
117,262,123
117,256,115
117,251,107
117,246,101
117,242,94
117,238,89
117,235,82
117,228,78
117,225,71
117,218,63
117,216,60
117,206,49
117,204,33
136,42,378
133,263,303
133,257,318
133,255,327
133,253,341
133,249,348
133,245,357
133,243,359
133,243,370
133,244,376
127,440,379
127,434,371
127,431,366
127,427,353
127,423,337
127,417,315
127,414,306
127,405,282
127,397,269
127,391,257
127,376,236
127,365,226
127,356,218
127,338,208
127,330,201
127,314,195
127,303,192
127,292,186
127,277,178
127,265,172
127,249,163
127,239,159
127,225,155
127,207,148
127,196,145
127,171,156
127,162,158
127,149,158
127,130,161
127,122,161
127,102,163
127,80,143
127,48,143
127,35,139
127,22,140
127,14,141
137,105,187
139,77,181
138,47,381
138,54,376
131,198,252
131,189,249
131,179,249
131,174,254
131,159,249
131,150,248
131,138,245
131,126,241
131,119,236
131,108,227
131,96,226
131,86,205
131,68,208
131,59,210
131,48,209
131,35,211
131,26,212
131,20,213
131,21,212
131,9,217
129,386,378
129,378,373
129,373,368
129,361,353
129,353,334
129,344,317
129,328,299
129,323,285
129,310,262
129,304,252
129,295,234
129,283,219
129,277,208
129,267,194
129,258,185
129,253,175
129,242,158
129,235,151
129,229,139
129,220,124
129,211,115
129,205,109
129,194,98
129,186,94
129,176,83
129,166,72
129,158,71
129,147,64
129,140,56
129,131,50
129,123,42
129,115,33
129,105,20
141,94,14
130,683,203
130,675,198
130,657,197
130,638,198
130,620,195
130,597,193
130,579,193
130,563,186
130,539,186
130,518,180
130,503,176
130,481,173
130,458,169
130,443,164
130,421,161
130,397,158
130,383,156
130,364,158
130,339,158
130,322,155
130,305,158
130,283,157
130,262,157
130,246,158
130,222,158
130,203,156
130,185,158
130,161,157
130,144,156
130,127,156
130,109,152
130,85,150
130,70,153
130,55,149
130,35,146
130,20,146
130,16,150
144,347,13
140,685,220
140,677,219
140,661,217
140,648,217
140,629,216
140,617,215
140,599,214
140,580,214
140,567,212
140,551,213
140,533,215
140,519,213
140,498,213
140,482,215
140,467,215
140,445,214
140,433,216
140,412,217
140,397,214
140,381,214
140,361,214
140,344,213
140,326,214
140,308,215
140,294,213
140,275,214
140,257,215
140,242,213
140,224,211
140,208,210
140,190,209
140,176,208
140,158,207
140,141,211
140,127,209
140,108,208
140,90,212
140,78,211
140,55,211
140,40,214
140,27,212
140,15,215
142,263,379
142,258,369
142,253,359
142,243,347
142,235,336
142,225,324
142,211,310
142,197,300
142,185,290
142,168,284
142,155,283
142,140,278
142,123,274
142,110,275
142,95,269
142,77,263
142,60,260
142,47,258
142,28,256
142,20,258
146,321,24
146,309,35
146,291,45
146,279,50
146,265,57
146,245,62
146,232,69
146,216,73
146,198,75
146,185,80
146,166,82
146,147,83
146,135,85
146,112,88
146,96,92
146,84,95
146,63,98
146,48,102
146,30,102
146,17,105
143,683,226
143,677,228
143,656,227
143,644,226
143,628,228
143,606,230
143,592,230
143,571,230
143,555,228
143,539,229
143,518,228
143,509,228
143,485,226
143,472,225
143,456,226
143,435,225
143,423,225
143,402,224
143,387,223
143,365,222
143,348,223
143,335,223
143,308,220
143,296,222
143,276,220
143,260,218
143,243,218
143,222,217
143,208,217
143,186,216
143,171,217
143,155,219
143,134,219
143,120,221
143,96,223
143,86,223
143,64,223
143,35,211
143,31,209
143,17,218
148,687,117
148,680,115
148,673,114
148,657,114
148,646,112
148,634,109
148,618,105
148,607,105
148,593,100
148,577,97
148,566,96
148,552,88
148,539,81
148,531,75
148,517,67
148,509,58
148,502,51
148,492,38
148,487,27
148,484,16
149,60,368
149,64,363
149,66,363
149,74,366
149,78,355
149,72,352
149,77,355
149,80,349
149,80,340
149,95,327
149,104,328
149,109,327
149,115,326
149,121,328
149,133,327
149,135,323
149,144,325
149,147,323
149,158,323
149,165,325
149,170,325
149,173,324
150,367,378
150,379,375
150,394,364
150,408,354
150,424,343
150,442,337
150,459,328
150,474,320
150,495,315
150,515,310
150,531,307
150,548,306
150,568,298
150,587,297
150,602,295
150,621,293
150,640,290
150,656,288
150,672,288
150,683,286
151,681,146
151,677,142
151,659,137
151,641,130
151,629,125
151,612,117
151,601,113
151,583,105
151,571,101
151,556,95
151,540,89
151,529,83
151,512,77
151,494,71
151,483,67
151,469,57
151,456,53
151,446,36
151,435,19
154,175,10
152,35,197
152,51,205
152,66,211
152,80,214
152,103,217
152,117,221
152,129,221
152,149,222
152,171,226
152,184,226
152,199,228
152,219,229
152,237,232
152,253,234
152,271,236
152,290,238
152,305,241
152,324,244
152,345,246
152,362,249
152,379,252
152,398,254
152,419,256
152,434,257
152,455,256
152,475,258
152,490,255
152,511,254
152,527,253
152,544,254
152,561,255
152,580,257
152,596,257
152,613,258
152,632,261
152,651,261
152,670,256
152,681,259
153,175,329
153,174,318
153,170,326
153,164,335
153,164,338
153,153,349
153,151,350
153,151,359
153,140,360
153,133,359
153,132,362
153,111,363
153,112,365
153,101,369
153,96,370
153,94,370
153,79,374
153,74,376
153,76,380
153,65,376
153,57,380
153,59,381
153,49,380
156,142,20
156,130,25
156,122,31
156,108,27
156,102,31
156,81,35
156,74,38
156,60,38
156,48,47
156,39,50
156,24,58
156,22,62
156,12,76
158,25,382
159,257,373
159,246,356
159,231,336
159,218,315
159,203,299
159,187,282
159,172,269
159,157,258
159,140,248
159,127,240
159,109,231
159,92,221
159,80,213
159,63,204
159,51,197
159,39,189
159,23,179
159,11,171
160,8,280
160,28,279
160,26,276
160,44,276
160,53,280
160,71,279
160,91,282
160,99,283
160,115,286
160,132,287
160,147,289
160,160,292
160,172,293
160,190,301
160,202,310
160,217,317
160,230,330
160,240,344
160,250,356
160,255,366
160,262,376
165,16,382
164,324,35
164,321,42
164,318,52
164,314,53
164,310,66
164,307,71
164,299,84
164,291,87
164,280,92
164,271,101
164,257,103
164,243,105
164,232,110
164,215,112
164,208,112
164,191,115
164,177,117
164,164,116
164,147,117
164,135,120
164,121,123
164,110,123
164,96,126
164,82,131
164,73,132
164,52,132
164,43,135
164,29,135
164,19,135
164,12,140
166,26,380
166,28,380
166,33,378
166,42,377
166,51,375
166,62,374
166,76,370
166,76,368
166,89,366
166,98,361
166,102,360
166,116,356
166,118,349
166,127,348
166,136,343
166,140,342
166,150,337
166,158,334
166,167,334
166,177,331
166,180,330
166,182,333
166,180,331
166,176,331
162,680,159
162,676,160
162,661,161
162,649,162
162,636,161
162,622,161
162,612,159
162,595,158
162,585,160
162,569,158
162,553,155
162,543,155
162,526,152
162,513,147
162,501,148
162,483,145
162,469,144
162,457,144
162,437,143
162,426,141
162,410,140
162,395,138
162,382,138
162,365,136
162,350,134
162,337,132
162,321,128
162,306,125
162,292,123
162,279,116
162,264,114
162,252,108
162,240,101
162,227,96
162,215,89
162,205,82
162,193,73
162,184,65
162,176,56
162,167,47
162,161,34
162,151,19
162,149,15
170,168,333
172,685,278
173,674,282
173,666,288
173,654,292
169,350,384
169,363,380
169,375,375
169,392,370
169,398,370
169,409,365
169,416,362
169,424,357
169,435,345
169,443,337
169,454,333
169,465,319
169,477,314
169,485,307
169,500,295
169,514,291
169,524,282
169,542,279
169,550,275
169,564,273
167,623,22
167,622,34
167,608,69
167,601,78
167,594,87
167,585,89
167,573,98
167,566,105
167,555,108
167,539,112
167,534,114
167,517,119
167,505,123
167,494,126
167,481,133
167,469,134
167,455,137
167,442,143
167,429,145
167,414,149
167,401,152
167,386,155
167,368,155
167,355,155
167,339,159
167,327,159
167,310,161
167,292,162
167,280,163
167,264,164
167,244,170
167,233,172
167,216,176
167,198,182
167,186,182
167,166,185
167,152,192
167,139,195
167,116,197
167,107,205
167,91,211
167,75,219
167,59,220
167,42,225
167,30,231
167,27,234
174,609,278
174,612,279
174,619,280
174,638,262
174,655,262
174,664,260
174,674,262
174,679,262
177,122,13
177,119,15
177,104,20
177,99,26
177,86,30
177,76,30
177,64,37
177,52,46
177,37,49
177,26,50
177,24,59
177,16,67
168,682,214
168,678,227
168,667,226
168,656,227
168,636,227
168,620,223
168,607,224
168,591,227
168,577,226
168,559,225
168,538,226
168,528,225
168,511,225
168,495,228
168,476,230
168,467,227
168,449,229
168,425,229
168,416,227
168,395,227
168,375,229
168,367,232
168,343,229
168,325,230
168,312,231
168,291,230
168,271,229
168,258,230
168,240,231
168,221,230
168,207,233
168,192,232
168,175,230
168,158,232
168,143,232
168,125,231
168,106,234
168,92,237
168,75,236
168,57,238
168,43,239
168,34,238
168,25,240
168,17,247
178,588,311
178,574,308
178,561,309
178,541,312
178,531,315
178,515,316
178,504,324
178,493,334
178,484,343
178,480,354
181,679,242
181,641,256
179,28,166
179,45,166
179,80,166
179,120,164
179,162,162
179,205,161
179,245,160
179,287,161
179,328,161
179,371,165
179,416,166
179,455,167
179,492,170
179,535,169
179,573,172
179,609,173
179,647,179
179,669,185
183,471,379
171,687,135
171,682,132
171,672,130
171,659,129
171,647,126
171,635,125
171,620,126
171,608,122
171,596,123
171,585,120
171,569,118
171,558,120
171,544,117
171,531,115
171,518,117
171,504,114
171,491,113
171,478,114
171,461,114
171,453,115
171,439,113
171,425,115
171,410,115
171,399,115
171,384,111
171,370,112
171,355,110
171,342,112
171,330,107
171,314,107
171,299,107
171,288,105
171,272,104
171,259,101
171,244,99
171,230,99
171,216,97
171,203,98
171,188,92
171,175,95
171,161,93
171,146,89
171,132,91
171,121,87
171,106,89
171,95,89
171,85,86
171,73,86
171,59,83
171,47,85
171,33,84
171,26,85
171,20,84
171,16,86
182,607,284
182,589,280
182,576,281
182,561,284
182,543,280
182,530,280
182,513,277
182,489,268
182,483,270
182,466,267
182,448,261
182,436,259
194,201,8
189,414,244
191,685,107
180,685,285
180,675,261
180,669,261
180,654,283
180,654,257
180,646,242
180,635,238
180,622,242
180,610,242
180,597,243
180,585,245
180,574,246
180,560,243
180,551,246
180,535,244
180,519,238
180,511,240
180,500,238
180,484,234
180,475,238
180,467,238
180,457,240
180,450,244
180,430,258
180,401,256
180,390,260
188,412,242
188,404,237
188,396,235
190,381,225
190,373,195
190,367,188
190,366,181
190,355,167
186,170,331
186,177,330
186,185,327
186,180,321
186,188,324
186,180,324
186,180,324
186,180,334
186,170,338
186,178,343
186,170,349
186,165,353
186,171,359
186,169,367
186,157,368
186,168,373
186,159,376
198,146,380
198,143,378
198,139,383
200,276,22
200,275,16
200,274,11
203,121,383
202,25,19
202,26,29
187,322,244
187,295,234
187,288,235
187,274,237
187,258,232
187,243,235
187,225,236
187,210,235
187,195,232
187,182,232
187,163,231
187,150,231
187,135,231
187,118,225
187,105,225
187,90,228
187,76,223
187,60,222
187,44,221
187,33,219
187,26,219
187,19,226
199,682,275
193,486,377
193,488,373
193,489,365
193,489,352
193,490,342
193,495,330
193,505,320
193,512,312
193,526,305
193,536,295
193,544,288
193,559,283
193,569,276
193,580,270
193,592,264
193,603,255
210,87,384
195,198,9
195,182,12
195,179,13
195,168,11
195,158,19
195,145,25
195,135,22
195,130,32
195,122,33
195,109,33
195,99,36
195,88,37
195,78,38
195,68,40
195,56,47
195,52,46
195,44,50
195,41,56
195,31,60
195,28,69
195,19,66
195,16,88
184,481,374
184,483,371
184,482,364
184,485,354
184,483,344
184,486,331
184,493,320
184,497,310
184,508,304
184,515,296
184,524,288
184,526,283
184,538,277
184,543,271
184,556,267
184,559,261
184,574,260
184,582,257
184,589,254
184,602,251
184,609,248
184,621,244
184,631,244
184,648,258
184,661,261
184,640,262
184,624,266
211,90,384
206,641,233
204,678,232
204,651,225
204,658,218
204,670,214
204,678,206
204,681,201
213,90,379
205,609,297
205,594,300
205,579,299
205,564,305
205,546,311
205,534,312
205,520,321
185,686,104
185,678,101
185,674,119
185,668,117
185,658,123
185,658,121
185,646,120
185,642,123
185,635,122
185,624,122
185,612,124
185,601,122
185,588,121
185,579,123
185,567,124
185,559,126
185,546,126
185,534,127
185,525,126
185,511,129
185,502,128
185,491,129
185,478,126
185,464,127
185,450,125
185,436,126
185,422,122
185,410,117
185,406,117
185,387,115
185,373,112
185,361,112
185,350,110
221,554,117
221,542,120
221,529,124
225,92,18
225,90,22
225,83,25
225,59,20
225,60,31
225,52,35
225,43,41
225,29,48
225,23,54
225,17,66
228,525,26
230,626,14
196,476,373
196,480,369
196,484,352
196,485,338
196,490,323
196,491,309
196,497,291
196,499,272
196,502,255
196,505,236
196,501,219
196,501,208
196,498,193
196,498,181
196,497,166
196,496,155
196,492,142
196,491,139
196,501,127
196,486,129
196,473,132
196,457,136
196,443,137
196,431,141
196,414,142
196,401,142
196,387,146
196,371,148
196,357,150
196,341,152
196,323,154
196,305,158
196,291,161
196,272,162
196,254,164
196,238,165
196,218,166
196,200,167
196,183,166
196,164,168
196,148,168
196,131,166
196,113,166
196,96,167
196,79,166
196,61,167
196,44,167
196,31,165
196,23,168
226,389,142
226,377,143
226,367,147
226,355,153
226,341,154
226,330,155
226,318,160
226,305,166
226,293,166
226,281,170
226,268,173
226,256,174
226,233,169
226,231,178
226,218,179
226,206,178
226,194,185
226,181,185
226,167,188
226,154,191
226,143,192
226,131,195
226,117,195
226,103,197
226,91,202
226,79,203
226,66,207
226,52,210
226,40,213
226,33,213
226,28,215
226,19,220
235,617,9
235,621,13
232,284,384
232,290,377
232,277,370
232,274,366
232,272,359
232,265,353
232,261,340
232,257,331
232,246,318
232,238,310
232,228,303
232,205,295
232,203,291
232,190,286
232,174,281
232,162,278
232,148,274
232,134,273
232,120,271
232,104,268
232,94,272
232,79,262
232,66,261
232,51,258
232,39,237
